discharge,temperature
75.311066,104.4072
111.08001,69.724174
47.551533,43.024048
49.500122,42.406883
119.75466,88.62459
75.66985,29.153666
91.853,107.23401
24.784893,56.163612
89.7715,109.84965
90.63141,106.14676
103.39117,31.77141
126.62421,101.381165
34.379074,38.161976
99.046524,96.69942
70.1746,56.16353
31.934834,33.871883
41.496727,35.322857
54.148537,67.86762
102.88366,126.82548
57.40264,15.398843
52.461845,46.18523
116.0746,109.868805
125.61974,94.45652
98.33439,109.773926
63.29475,40.784485
146.35564,99.48213
39.870422,65.113686
29.21408,31.2136
105.224495,122.84021
104.835724,117.26703
61.56639,59.504257
42.846054,38.13345
57.640484,27.360434
138.93167,134.42633
66.02789,50.78945
61.20064,47.84099
123.25934,117.79713
82.00038,75.636154
37.51725,13.605621
163.9396,120.78466
145.40901,147.35059
148.16394,143.93661
102.542305,114.23053
138.70274,140.07466
84.62153,53.997475
44.367577,79.41659
126.86133,142.33643
120.44608,135.5802
155.75775,160.354
13.71546,43.43866
45.616924,45.017796
120.49293,131.16649
158.27919,182.21092
147.61104,114.92217
156.10669,117.28921
184.73857,118.10976
165.1565,183.77731
141.8989,141.09842
156.97485,150.3013
60.24648,7.8446565
24.016016,90.30341
58.513508,53.981846
45.18982,55.62333
132.75005,175.99777
156.75893,233.79495
161.6745,149.87445
33.60792,68.356895
48.40542,45.713104
41.859158,37.906986
44.744972,41.579163
36.96438,44.404816
42.21386,36.14266
46.683876,37.1767
34.851887,36.925087
58.064236,56.17611
53.490013,57.159782
46.000206,46.706406
58.95107,56.354034
52.708626,52.61467
55.870087,52.638355
55.41388,61.339005
64.16759,51.572712
52.032814,41.866207
51.107212,41.468315
41.01741,49.880146
47.382656,44.464733
64.798355,63.20775
40.290825,42.35648
66.14636,71.76839
61.411804,61.93819
71.693,74.83458
72.09176,61.14436
71.48079,70.16608
45.025093,45.989063
67.48696,75.63528
57.296574,48.078472
49.7002,50.478886
75.59249,60.662945
38.115234,45.778652
40.45082,37.000496
57.850903,55.303753
36.08822,51.607647
36.579678,39.22428
85.28521,52.60309
75.22079,40.525795
51.31305,56.82455
48.67949,49.447403
71.8489,87.59511
90.04787,89.240906
53.95286,52.306023
57.16081,50.842854
95.49745,62.25626
67.989845,51.159695
57.160915,101.05211
47.42796,70.60151
58.77253,65.85587
91.15461,113.33979
82.99503,87.86951
69.28685,101.51953
42.68735,58.39377
57.658936,63.32649
123.83954,87.79639
57.738796,39.996487
99.10679,81.357834
36.150738,72.03669
96.33087,98.152916
84.86821,111.56022
88.05911,66.68277
112.143295,101.16241
53.047066,59.957516
89.77993,125.42528
86.20124,92.45488
44.247826,72.51968
69.21401,70.32521
68.22509,61.621258
103.79581,93.00225
55.374638,63.061703
85.972565,63.5783
100.53662,85.60011
96.435265,89.168564
100.02534,111.89511
63.40454,40.74421
132.6046,124.214355
39.14506,78.77733
70.59505,63.09483
100.2868,104.94699
81.95812,107.47615
63.664318,87.59698
46.433044,48.69398
43.421852,70.829735
126.03959,151.4191
70.81158,37.975155
56.14175,42.206535
130.28816,112.54095
63.24558,105.38638
46.682884,72.17349
121.33217,108.69303
114.21543,138.26477
155.79457,135.9175
126.35741,119.35189
126.14541,119.014175
71.984436,66.27135
67.263,81.9566
100.09709,141.53453
136.17334,111.42262
151.00836,130.05215
45.734608,76.525116
38.082172,55.259468
149.83034,134.83287
154.86116,128.96796
139.98546,144.2392
126.61552,119.12969
167.48146,151.70021
129.67735,152.67876
170.63385,131.35919
145.79921,145.53426
36.569405,59.805363
65.963,48.138725
32.56369,86.23758
111.99585,52.57215
107.04469,114.17907
141.96518,163.27724
136.54384,98.21087
27.57034,107.37793
51.185284,47.337593
41.34646,35.21021
42.002808,39.674297
44.16264,45.581116
41.183483,41.186817
47.752098,39.566986
44.79156,46.105385
59.24099,53.09999
55.026558,57.144802
44.913605,42.93866
62.546333,50.13714
51.669918,54.900448
58.70597,51.3858
50.408466,58.3583
67.56254,57.51512
47.652847,41.857765
48.40883,40.14323
41.098,48.824387
41.49614,38.289898
61.12669,69.31731
45.333458,36.998978
63.344414,68.06567
69.57916,69.184235
69.46624,59.756683
68.98734,60.806526
74.64709,71.178185
47.3726,41.25035
66.749535,78.179924
53.564964,46.701885
46.970863,51.401627
64.88492,68.67529
33.531662,42.584763
54.18548,47.56756
63.11906,45.121918
55.581707,58.22462
47.931694,42.260536
84.63717,73.25356
89.937035,54.97921
50.463745,65.782684
48.276146,59.358437
85.53381,89.16261
68.571175,83.35321
50.871067,46.667313
57.17619,57.249027
92.391495,59.584595
60.651886,50.236553
43.788383,101.390205
29.983688,58.78754
47.218887,69.020424
91.32023,97.23278
88.520424,100.5086
95.22706,94.86042
45.539745,58.8961
58.61359,49.16412
103.91529,81.538795
63.010506,62.134037
94.846375,84.97427
40.935413,77.023155
91.45255,110.58063
118.56805,99.631004
87.23715,68.68147
90.26324,97.88381
44.112377,50.45666
91.88652,98.457886
55.646557,100.76243
49.60888,54.60511
69.03301,69.006905
62.36159,84.09425
107.85156,109.93502
49.783245,70.20501
67.97972,26.21841
85.11308,121.87795
99.41147,105.35295
103.93037,114.36242
57.838634,48.967155
125.63159,109.428925
39.876556,82.3606
57.23011,72.44897
96.52761,110.22612
101.46015,110.62053
55.232613,61.372437
63.78534,58.940395
33.39517,62.556232
142.63574,128.67749
41.581192,47.73772
61.452328,47.46231
123.40464,115.69042
66.41039,97.092705
53.913887,86.791695
130.33578,127.77717
121.23111,103.87215
96.33136,158.39583
142.01816,136.57407
140.02924,133.61067
57.43379,64.80393
60.4086,75.26756
144.86855,138.81215
128.4401,138.43008
127.41357,159.7758
42.806145,73.2994
85.16944,78.37858
122.53788,153.92451
150.8179,139.741
167.26248,141.0734
111.20838,101.68908
135.31818,120.59823
117.02025,142.02274
147.60255,132.52602
156.89725,120.746056
51.072952,75.116936
110.45489,75.46241
63.32272,79.19731
75.78641,85.68365
120.4642,93.362404
115.756256,174.43498
131.55438,138.39966
51.27179,90.72508
54.495472,51.078407
41.738625,34.901512
42.949818,38.81801
42.870567,39.23226
39.669388,34.986988
42.79396,42.29473
44.366436,37.028023
53.98397,58.438663
61.44468,53.29275
44.07653,41.436844
62.23483,63.05122
54.768463,64.05226
66.7127,63.64641
60.058624,65.72311
64.09959,59.599407
44.09771,41.39654
51.74276,36.013275
41.608067,34.2295
43.9556,40.345715
65.41798,62.561993
41.714394,37.13506
72.14739,68.226
55.102726,74.75345
78.304276,58.02583
74.79139,67.24485
75.93224,82.928444
48.437584,38.441593
67.30274,83.406456
49.591045,48.00466
60.598232,34.65588
72.87608,92.85974
52.68792,38.217983
57.027233,29.563156
58.402676,34.724735
45.517063,34.026253
45.12607,35.63905
78.10401,82.761284
89.575645,59.044037
50.090145,50.649586
44.943745,62.228085
99.17764,68.86748
86.66917,100.51786
34.751987,38.81309
55.26892,57.64203
95.9906,47.967068
50.940445,31.962599
37.861588,85.06758
61.831997,34.616344
34.209496,55.455475
106.303635,86.31276
81.9342,98.96763
94.0087,99.42573
53.177406,36.430397
24.656239,54.785564
101.03287,119.864914
47.280987,35.33336
99.60991,77.2609
34.959377,54.502182
118.255264,103.23681
88.863655,120.346634
71.35836,44.370274
115.86535,87.3847
49.47288,45.221264
94.58055,117.597916
48.700333,76.16917
55.65488,51.311584
55.78133,68.22419
34.972942,60.82618
110.0939,104.60674
40.36928,42.98536
28.373375,14.996615
93.85657,145.63686
124.022224,129.81523
99.265915,110.608826
45.546787,45.606117
131.54767,103.02612
38.978085,32.053112
58.808594,53.952637
94.28192,133.107
130.5872,114.25437
51.80079,37.746044
51.12284,23.238422
44.98997,34.767197
123.540085,164.6326
57.09566,48.9027
35.23337,52.850483
142.33861,139.05524
42.107235,83.35959
22.77919,57.75966
128.88354,120.82889
154.72835,128.72188
104.83968,137.08559
122.15836,122.60914
110.70863,128.63637
66.47993,51.128815
59.986923,65.53383
133.51166,129.51639
113.22846,107.26684
159.38136,115.811646
44.312626,55.59236
44.621124,59.373436
149.78775,160.41084
157.94829,168.29895
76.25056,146.17542
149.72424,122.93776
148.91692,146.98955
98.170654,158.24062
148.14351,157.14417
138.53429,158.09279
75.3774,31.962576
47.67861,48.170967
46.335415,59.752388
47.345463,77.83915
139.1754,184.64095
117.14156,144.26546
152.03847,145.04108
43.46622,35.807728
47.33961,47.33637
41.786903,41.3125
44.866356,43.155117
45.12368,42.375206
45.458076,42.62282
45.411266,42.45785
43.979244,46.382725
54.866207,51.33442
52.595066,50.70449
46.043804,45.668415
55.39489,50.92696
52.778587,57.149258
58.186268,55.680897
53.748894,58.099667
59.154026,54.02217
48.153633,44.227116
53.841785,46.435127
45.80253,49.931675
47.727947,46.292408
59.283344,64.07877
46.83344,49.2117
63.54895,59.264297
63.373184,61.838676
68.81899,57.50216
61.52338,61.99919
65.73057,67.2254
51.42193,49.589397
61.845825,71.86063
51.61697,51.499798
48.894558,49.63876
64.393936,69.931526
54.500423,54.392338
59.97235,53.08808
59.08395,50.804916
53.966675,56.035595
56.149258,49.242855
75.90671,66.98658
76.45775,56.94322
64.535866,61.347473
61.299873,58.42628
71.57853,72.85143
79.56439,73.555756
48.46724,47.998695
64.01638,61.8773
83.96835,51.764145
64.772026,52.42788
51.678207,81.12316
50.46878,58.947716
53.599884,61.552917
89.918205,77.29337
79.823326,94.98141
75.56693,92.682076
61.918453,47.97943
59.83406,61.3009
96.94998,83.56723
52.160694,65.706535
75.56711,76.33583
51.195755,69.961784
84.01403,93.61964
95.12439,99.99896
69.97931,66.145584
95.12385,88.69269
55.00088,62.56452
86.7524,82.21934
64.60168,77.88364
57.691555,63.31537
61.28743,67.37814
53.692966,70.06791
98.7717,88.48249
61.651882,64.910065
67.91029,47.756557
79.274536,93.31093
92.5565,101.17507
97.61926,94.45445
65.99265,70.84983
105.91387,102.97376
53.836018,76.74734
80.81673,87.14473
85.25729,100.490036
97.51072,111.41261
67.05793,66.71834
66.78042,33.859238
66.06575,70.81848
104.59323,98.37774
73.63278,67.73085
73.03347,41.090504
109.14228,112.9988
83.4749,88.842255
47.156036,83.90783
97.97187,117.27492
109.92534,103.9955
110.29273,134.50517
109.43499,101.79765
95.428154,102.101845
90.70869,77.86446
79.129654,82.21028
102.34026,105.084526
111.98427,122.45916
115.290306,130.32846
79.9507,72.1389
88.87711,72.92396
122.3227,130.25462
131.91827,131.75589
110.39905,118.62156
117.71425,119.576485
132.72418,111.57977
98.59409,109.1732
126.95038,131.99701
114.858574,117.75011
64.37726,72.63012
88.66235,87.66468
66.60127,71.190155
85.20814,83.653786
117.54615,140.86716
131.24162,141.34395
118.3817,121.04223
65.870926,62.256535
53.999245,51.214886
40.043484,37.16493
42.70531,34.617332
35.3215,42.312866
38.772717,29.741354
43.833935,36.0759
35.226482,35.172634
57.486362,57.667175
61.264908,57.856102
49.247337,46.37737
62.57398,67.34894
60.05475,74.52608
59.263683,56.76688
59.502773,65.53564
67.87565,64.32807
45.677067,34.938816
47.512455,30.339746
41.413822,27.467876
47.97476,34.796116
65.43726,62.835888
41.8427,45.13386
86.17035,80.121666
63.73198,72.83145
81.01833,75.730995
71.956406,81.24323
86.15636,75.70108
38.492138,33.643787
81.979065,70.300186
43.31169,35.188553
53.238773,26.223122
97.93197,91.36658
40.69115,48.1244
41.062923,32.436214
54.72911,30.24919
33.780403,40.197704
37.351303,24.449701
91.69119,78.906044
74.932755,59.76183
62.688465,32.706573
33.28843,57.665195
92.35333,86.947136
87.18199,119.49592
36.007217,40.910347
44.307995,40.851788
90.09918,44.5704
51.935017,30.558752
24.723934,88.55209
66.82374,36.94401
21.167383,57.274723
120.832886,110.357574
79.19862,117.335526
93.94737,112.7922
41.724155,53.607468
36.0858,73.44532
125.20171,100.25145
35.11513,21.806185
102.72842,84.589615
17.916817,65.85258
101.62923,102.24363
65.229095,114.177345
85.2274,22.88695
130.69109,101.37984
45.134476,26.371155
109.21147,121.720314
63.501568,47.30232
25.844696,47.971783
68.562874,54.0824
22.8061,59.852432
94.68554,114.34774
57.4773,48.40449
44.26331,49.42215
112.65111,107.325264
147.31459,138.68117
112.65104,128.01526
25.263987,76.62275
139.29347,121.53151
22.515722,30.419992
63.16462,48.511734
113.88366,123.679276
101.72962,123.285416
74.72713,51.57757
54.710022,24.517456
62.52931,15.778371
151.77443,140.84706
48.605846,38.805576
62.79618,48.80648
144.8848,133.39162
39.300774,106.898735
40.042816,26.098873
170.85504,126.11325
170.15268,143.0194
166.70207,124.60358
125.48581,137.37585
146.8641,147.56938
79.772255,48.087925
35.434345,73.33466
106.670334,130.87778
130.4499,121.019966
165.49667,143.96965
37.688076,28.524595
33.06413,33.428288
197.40631,159.57574
160.73674,173.1295
97.43437,140.34886
171.48245,129.227
199.5844,176.74222
94.17734,147.314
171.45102,210.6558
123.626816,193.18681
69.17282,-25.566637
28.872454,47.916836
14.159209,33.27758
25.31176,49.145428
138.83246,176.23894
154.37465,192.02931
160.24573,129.86948
25.15752,57.98513
48.46715,46.992085
38.008816,39.067966
45.187405,41.643192
42.135452,46.376293
37.3726,36.4045
37.741444,42.362926
33.433956,40.07788
57.050484,55.82772
52.521027,61.56747
44.099506,45.93259
60.983368,58.590282
48.74739,57.96518
54.891384,50.625866
56.177547,69.406975
68.32205,45.058907
45.684998,41.26842
40.650627,39.341454
42.935066,44.590343
41.16544,43.01565
65.27653,65.027016
42.685616,38.443783
60.05625,76.85703
66.866776,64.68924
73.71808,69.28443
68.9698,66.647644
71.72022,68.35868
38.144104,49.897793
67.58776,72.940346
51.340103,43.22455
45.788754,49.097927
66.556046,78.577614
34.051086,49.714916
33.252853,38.902313
53.26457,53.10729
51.6761,39.50111
31.650005,43.691475
93.16021,55.637054
70.219696,61.664276
42.831707,51.64895
40.94343,54.67543
88.12818,92.3486
80.6228,99.23753
69.50053,55.813595
41.853447,39.96972
97.70985,57.186657
61.794407,40.012413
65.172104,93.97469
21.851444,66.247635
49.771355,58.54911
100.38138,97.3535
77.597275,85.09724
88.43203,94.948456
54.108852,51.08949
63.078453,52.984375
117.93466,86.49101
56.536453,54.446815
105.17872,99.40014
39.862385,58.03447
108.046974,97.066315
100.7978,113.90037
105.55833,80.209015
108.23261,110.29932
52.244293,63.200634
120.42483,128.49619
90.96195,93.81176
30.461658,68.67238
92.18943,45.021885
94.878395,48.46773
107.177185,99.42402
57.600307,71.48983
87.68325,50.913017
105.98156,118.33994
90.32288,102.32025
92.43517,134.75974
59.733837,44.63285
142.01025,125.64071
61.75211,77.23526
49.297386,39.405025
105.35995,114.6925
119.741936,127.692055
44.22819,91.54806
51.04658,66.73075
45.394863,64.78014
148.81621,146.34805
48.255062,0.49664828
56.50405,32.17494
148.06165,112.06727
54.34657,67.85441
70.4107,57.58538
172.44934,124.03954
128.59824,147.78029
124.750465,141.60724
140.73293,124.52045
172.30453,91.685776
96.87615,25.70421
63.64963,64.99047
147.98607,149.76065
110.54325,141.97748
135.0698,149.18486
59.820145,51.015076
50.536293,66.58018
170.29558,123.71802
136.49219,116.66188
151.71867,123.37181
97.70071,127.52871
178.9933,129.2008
120.820694,168.71622
163.36232,107.092155
169.00786,143.54063
71.50003,61.909073
62.41218,61.671787
27.332838,101.05902
81.46963,34.885254
119.4487,84.501144
140.17664,158.04192
180.74716,92.45673
16.195347,80.42255
48.31307,52.827705
39.869785,36.40631
39.343372,42.924706
39.31544,41.865116
41.320343,33.21658
41.965492,38.299854
45.015205,46.32656
57.980736,56.295506
63.52847,58.961117
39.934574,43.327682
64.75294,59.493374
51.784794,58.290596
66.3418,57.193142
54.985283,63.361877
64.738625,60.347893
55.26756,39.228497
47.389545,30.194658
31.31498,35.46337
40.34827,47.722248
58.182846,68.95806
42.429764,41.488823
85.168396,70.585625
67.81495,79.935425
68.56837,71.41581
76.98668,67.08538
62.83705,88.50597
46.528893,36.387764
67.959854,89.46066
40.625355,47.375877
55.745678,37.998146
84.95965,88.42832
48.24614,32.415836
34.54805,31.043951
48.39089,46.60749
46.520496,48.88367
20.360598,36.329372
75.57831,102.462456
75.307205,64.54711
55.984516,67.60788
36.80365,56.699932
96.58405,100.67756
96.06119,96.727455
43.832756,24.369871
46.84918,32.19567
102.30304,74.90681
45.865044,25.501463
38.075043,98.802185
57.294617,33.152
29.469683,61.99869
95.90801,86.29593
81.76943,105.195496
105.59659,108.39152
55.389194,46.234768
40.865707,37.449562
93.99873,87.416115
50.45696,46.296593
120.64206,86.407906
42.778236,80.53869
97.649605,127.80593
96.37312,117.9452
104.61529,57.337418
121.91693,114.90621
29.86987,51.316498
109.91963,107.938896
19.267212,71.1521
62.25691,49.27289
75.02894,55.58478
47.49587,34.169834
91.85684,117.108925
21.225548,41.53974
18.739574,38.45272
101.83104,108.99291
104.27603,117.89243
130.3125,127.274574
39.76945,67.935814
138.94998,111.45528
29.318426,69.05869
45.59448,65.45394
106.50816,101.1373
122.57996,96.48458
47.290745,7.415093
40.39995,14.437909
105.02119,27.548601
152.30165,141.953
49.442608,60.809128
28.637043,32.593224
124.30239,143.1227
52.21686,70.34434
62.260826,61.728943
120.39348,69.20581
155.28453,122.75855
109.90529,173.63608
134.91797,164.01482
116.38628,148.92577
50.021294,46.697872
38.895596,63.286907
127.8594,113.627304
110.82518,122.93242
160.15147,146.88495
37.59252,41.575268
13.377022,49.613438
116.53232,157.91505
175.95087,167.37317
121.35024,135.06604
154.39642,154.63121
144.31503,126.791595
107.274506,157.98608
131.9394,171.93188
164.27,133.38065
31.158018,34.225754
95.217186,64.04906
4.05271,6.612059
83.30276,85.13145
124.43732,166.53636
115.24042,177.28246
130.47679,166.24338
48.95328,12.005063
45.451103,49.61827
43.879147,39.084812
46.514313,40.035347
43.551098,42.605698
40.047325,40.31597
42.73453,39.81171
40.013935,35.02503
55.10522,55.117283
54.62017,56.298275
42.709816,44.598824
58.04539,60.325455
58.551277,57.372208
53.365746,55.512985
52.740337,64.291916
57.769665,56.688995
56.117455,42.559723
50.666603,39.562687
46.763447,48.746906
46.33192,37.969147
58.614223,61.34994
44.541523,48.838432
72.64913,70.418816
61.43011,62.492237
80.57875,80.56755
72.05942,63.34915
76.25207,60.728474
51.107548,46.429806
82.919235,58.765774
51.47643,41.5633
49.93895,51.96475
78.69249,67.030426
34.950027,56.89097
52.410294,48.580517
37.635715,38.033924
45.27951,60.535397
54.57275,43.738247
71.09797,63.779346
77.42325,53.30324
47.082134,47.440453
46.088917,50.909466
92.82678,67.36014
86.25215,90.83229
50.4456,52.393307
59.317318,47.096416
84.1077,48.611134
52.0308,53.30674
55.898365,87.621635
38.50081,57.869175
54.396297,48.944653
103.190506,108.460236
86.58562,92.19279
63.418453,96.49854
50.78823,61.686016
38.9193,42.087982
113.68877,71.93958
42.368225,47.90702
94.60364,92.27558
43.62521,56.515865
94.71695,87.14199
92.24136,94.91059
94.338425,62.988014
104.09272,87.90657
40.737133,56.73995
96.13008,116.74045
76.3143,89.79018
65.72596,61.119602
49.001827,44.94086
60.63028,75.17706
105.148384,120.309296
46.731003,53.49567
74.293884,62.978477
124.70794,108.89055
119.72442,94.3633
98.53296,101.655205
58.50516,45.47146
127.74917,121.79605
61.312405,78.552864
47.38852,29.355614
95.28774,113.244255
77.95802,93.592964
55.904644,74.0318
60.27389,51.34018
21.450788,58.80173
105.05392,114.530045
77.059235,54.01649
73.03362,52.291153
119.963,136.29984
76.72478,90.007385
19.598038,76.30392
149.79073,136.28731
146.54877,139.43243
148.46805,157.01169
125.29533,117.5832
136.80823,102.697914
68.18336,34.85137
48.511642,57.76787
133.07216,137.17912
132.2625,124.6954
138.43494,127.36708
49.21034,60.643406
58.94883,65.52474
152.35715,114.4727
123.77132,126.95458
122.96235,160.61234
153.26796,164.25699
137.70035,138.941
121.87454,137.1506
142.51335,137.28981
142.39507,173.60004
83.559616,50.775948
58.135857,38.688107
36.993652,69.592865
92.84435,69.004845
127.418236,148.76955
105.42225,149.51312
149.35745,135.56773
59.23758,88.01219
47.467857,51.546127
38.258408,40.773296
48.78287,44.68818
39.213074,41.640305
36.280533,33.114983
37.808975,41.354836
40.83383,40.22461
60.330395,55.860466
62.518856,64.48182
43.902687,45.03711
56.789547,61.543564
56.65908,68.45692
60.891876,53.296173
47.24937,74.92442
61.086296,56.931152
47.95576,37.603268
40.450317,27.568975
44.944874,39.340958
51.655575,49.805782
61.290836,65.91659
34.38819,37.14462
64.85523,79.18778
59.71789,78.85235
67.739586,83.373985
67.55505,67.35502
81.55907,64.67969
30.402925,42.997585
72.74211,74.21606
48.227516,58.091743
52.325554,48.2387
83.885284,80.83718
36.86024,43.83531
47.320114,50.128628
47.447033,36.00229
55.10829,50.95658
34.265446,39.25355
88.00805,66.32231
63.950615,56.74064
43.69438,53.858624
30.384739,52.50044
103.19036,93.09236
75.71317,97.093834
56.472713,48.47368
43.323112,43.07003
91.51901,51.0959
48.677452,27.979765
46.0309,77.43527
24.734695,54.12516
56.489704,61.503265
116.17519,111.73912
82.327156,97.46511
94.94337,76.798065
42.83545,43.96477
56.55653,34.26425
128.93971,93.59322
48.827717,52.762066
102.76823,78.682655
6.2581677,76.89341
90.87334,89.25118
90.47268,104.29613
113.32799,72.2049
128.6461,105.23769
55.38081,52.091072
114.45788,154.04758
75.01395,64.29344
33.062305,31.090424
97.82321,48.681797
89.55303,42.872982
72.924515,85.6834
54.090317,14.369782
78.12842,36.53574
126.24166,102.50201
118.165215,95.90202
107.008675,113.23385
38.162132,28.758696
152.08847,98.7665
49.117577,37.26118
46.072727,35.479633
91.60449,113.8715
117.26507,105.89553
26.131989,44.550488
62.116383,46.504124
75.13423,45.058945
120.92876,125.37672
90.89038,6.366033
36.26657,41.65116
135.19652,137.18454
55.491886,57.434185
14.566574,65.58424
194.31871,124.13045
176.44469,124.650696
138.14996,149.77962
141.13934,142.47055
147.95436,71.25371
94.768295,14.898447
12.708105,68.39322
124.493454,171.74852
142.99933,112.25295
147.80655,127.58807
28.98612,50.454025
12.091446,20.550201
183.98532,86.14253
152.1669,191.90816
114.47132,148.98415
157.50311,118.358284
182.43056,151.58795
156.90045,132.35849
160.94241,135.40993
177.90874,182.63133
80.08158,36.5002
51.36163,51.80352
55.76808,84.84788
33.725235,4.0488434
127.37488,155.43245
99.55168,159.84846
122.58424,141.67143
38.115818,29.231617
51.125023,50.287354
41.286255,32.20306
44.494877,38.55636
42.856415,40.994225
40.13015,40.679485
43.76918,43.650276
43.63019,40.78229
53.651752,59.70537
57.580124,54.586853
47.422867,47.463043
59.77722,53.51502
58.830017,56.984062
57.042522,49.41776
58.509136,58.68649
59.262177,57.617508
42.34501,43.151146
44.914295,50.3837
47.990993,37.028923
41.284336,43.13408
56.601658,69.54255
52.219078,38.407875
60.791496,71.43648
67.591835,67.03452
76.9116,63.610817
75.362015,66.64403
73.04826,76.26594
47.57377,48.9339
83.81115,78.3505
47.404697,52.11623
52.247894,43.999107
82.803635,76.501526
48.403473,38.88736
57.01118,38.578014
58.009415,41.095795
54.881023,51.37896
43.754196,46.10178
91.19991,76.8313
93.091415,54.719353
44.50767,27.666864
45.61402,51.245975
81.708176,89.07161
81.908165,89.32832
48.94879,50.006496
57.363663,47.69517
88.82496,52.60638
40.28422,58.579002
48.735752,100.35607
53.980175,53.558174
35.814514,53.672283
101.01473,101.170616
101.973946,92.08635
98.73005,81.03438
29.687407,64.40629
45.1273,59.538452
107.090965,100.8039
68.70909,58.81214
99.25272,98.83919
23.03101,61.369152
115.70419,86.315926
91.55971,101.16098
70.531006,42.36624
103.23209,116.7176
20.564999,52.30179
81.17711,94.19954
46.6061,86.9973
41.24159,40.551826
58.901855,46.930916
21.58027,64.74487
83.926735,114.54802
54.971962,45.06897
62.67086,40.66352
92.00943,95.233696
103.61668,110.224434
120.35748,105.61743
49.10076,55.815758
123.166336,98.373085
28.050821,61.157936
53.52372,30.720943
126.986496,111.7847
85.047935,127.70324
61.607586,69.965034
42.102264,45.64873
38.295296,56.94796
124.8159,143.26155
66.886116,84.35098
44.523937,63.503464
127.02869,126.93226
46.375675,111.12332
54.68416,56.975792
120.666855,142.6965
104.89346,108.30621
123.93366,111.44676
140.16974,141.31987
131.84396,119.81482
75.994095,30.149965
40.001995,67.22578
126.145584,113.597
105.447075,104.88759
126.149124,173.15326
-17.127169,72.323906
62.83838,49.267597
148.38083,124.86081
150.16786,154.195
143.68716,147.86624
153.28465,123.13644
132.94154,135.502
160.81915,146.03473
131.71983,146.65665
168.6808,160.1069
80.3712,33.986313
97.73298,44.793118
40.920692,31.473166
95.88874,58.280167
125.76472,110.68713
132.0025,149.91588
157.58977,143.1389
70.985374,76.75878
47.79181,48.10971
44.54593,41.869843
40.627235,38.24141
39.20232,43.60651
43.75367,37.66298
46.485058,39.14959
39.091145,44.982952
55.194687,54.523483
57.28023,54.45683
41.855152,45.856255
60.611603,54.705223
54.29605,56.925354
56.527374,53.312767
50.937237,63.803043
58.15624,55.597847
50.699368,49.279236
50.227604,37.085537
41.37798,40.667183
45.818657,43.1112
57.336647,66.984375
51.664116,44.486977
65.35769,61.570026
59.53706,63.52892
64.67604,63.094383
72.80802,62.923477
61.47267,67.202835
44.55531,47.842945
72.36185,60.622406
45.627712,48.13794
48.492523,50.094677
81.7464,76.05262
33.82416,52.845108
52.20968,40.158897
51.30039,51.355167
53.075687,41.958004
51.980362,41.165688
79.78319,65.80494
75.28577,51.360172
67.0554,56.377777
50.553814,50.476574
79.43684,71.3797
81.96763,83.735596
62.90671,59.973583
57.340607,42.78974
69.387405,64.57396
55.937176,55.239388
69.31344,95.11739
60.304592,50.445618
52.70974,66.74241
104.11748,94.04131
89.1969,94.60828
88.96076,92.80428
60.67217,49.136295
60.759453,65.116684
86.340546,94.00253
45.228905,58.77844
95.3874,74.18405
43.212803,65.9066
101.09423,100.269005
79.000206,100.515144
96.0484,74.43802
96.820915,102.03459
46.526752,52.47728
114.650795,110.13837
80.748024,57.446945
44.686825,67.70712
79.138306,67.115326
65.88229,51.552685
103.37679,110.607475
77.37917,58.13659
79.78069,44.37017
106.82069,119.2733
109.31478,93.80029
91.00378,112.24986
59.4566,64.34388
141.23793,116.802734
38.711746,64.697845
58.280186,67.33778
108.22986,117.21525
89.424225,101.1103
77.46745,70.653175
92.90376,46.70982
78.8755,69.18564
112.09,121.117714
73.989204,55.191334
79.638084,76.89777
116.59076,102.39668
99.557205,88.07927
61.069668,55.091057
163.17119,108.11472
143.99852,115.8318
119.645325,152.85652
117.72578,121.582085
144.3067,114.469025
109.270996,52.467358
39.754124,66.503975
98.89354,123.42329
150.48166,134.91998
127.85091,143.11855
58.946995,75.21615
61.97395,71.92858
153.48347,149.63176
118.69856,139.68834
111.824646,142.74309
134.57292,130.16412
143.19164,158.08925
115.19444,130.71822
162.44128,153.49634
142.65245,151.9914
92.57878,68.65217
56.22126,68.39102
86.56424,64.6914
69.34424,62.507618
137.2688,155.48416
104.29145,147.83179
134.95416,138.22626
71.50515,89.292305
46.77661,46.968956
40.464825,35.623264
38.46917,35.329453
33.748928,38.764244
36.751343,37.916687
45.728054,37.742046
34.952164,37.95287
59.89894,59.315884
59.628048,58.75493
40.490616,39.11311
62.513958,57.63112
55.879276,56.678246
53.894547,50.625362
48.441715,64.41543
64.93672,59.2609
55.174744,41.93397
39.290592,38.18852
44.078144,38.856155
50.63369,30.314068
61.767883,65.23024
48.38523,35.331497
73.035645,71.81855
71.76968,63.927776
72.74012,95.170906
78.14944,72.791824
90.21537,68.943405
53.786568,38.40257
76.024796,59.056587
38.635727,47.876038
40.42648,44.881844
83.31411,68.47999
18.280838,52.49584
33.75536,45.78463
36.908504,23.843035
55.779213,56.518646
43.592003,33.933544
88.171776,59.894634
90.156494,48.16033
60.823013,58.753246
40.37259,43.467136
102.44784,88.616585
94.63499,84.56933
62.46221,52.402443
63.80505,37.2949
77.618965,46.69257
49.689796,48.053555
